country,year,disorder,value
Poland,2006,Bulimia,0.07121810740487305
Poland,2006,Binge eating disorder,0.06158571470674827
Poland,2007,Anorexia,0.06897201851107006
Poland,2007,Bulimia,0.07050079858130293
Poland,2007,Binge eating disorder,0.06125477210762702
Poland,2008,Anorexia,0.06988353715594588
Poland,2008,Bulimia,0.06894604146616089
Poland,2008,Binge eating disorder,0.06600181447789326
Poland,2009,Anorexia,0.0778562159985064
Poland,2009,Bulimia,0.06790703890369269
Poland,2009,Binge eating disorder,0.06201536039780092
Poland,2010,Anorexia,0.07687646440602165
Poland,2010,Bulimia,0.07483680073494213
Poland,2010,Binge eating disorder,0.059399443559036244
Portugal,2000,Anorexia,0.15229954524713377
Portugal,2000,Bulimia,0.1712867853502142
Portugal,2000,Binge eating disorder,0.14221305630265207
Portugal,2001,Anorexia,0.164810376341369
Portugal,2001,Bulimia,0.16039113787188083
Portugal,2001,Binge eating disorder,0.14448165188675022
Portugal,2002,Anorexia,0.16995448221542378
Portugal,2002,Bulimia,0.16384810334215383
Portugal,2002,Binge eating disorder,0.13975703774242235
Portugal,2003,Anorexia,0.15592120836739695
Portugal,2003,Bulimia,0.17203836474101836
Portugal,2003,Binge eating disorder,0.14916041469158461
Portugal,2004,Anorexia,0.16525411406435184
Portugal,2004,Bulimia,0.17328838598667154
Portugal,2004,Binge eating disorder,0.14174979934897664
Portugal,2005,Anorexia,0.16243804737585482
Portugal,2005,Bulimia,0.17092259677311966
Portugal,2005,Binge eating disorder,0.15071630815102546
Portugal,2006,Anorexia,0.16033126825001442
Portugal,2006,Bulimia,0.17243788863406362
Portugal,2006,Binge eating disorder,0.15460627111592196
Portugal,2007,Anorexia,0.17334807526391763
Portugal,2007,Bulimia,0.17397444928050293
Portugal,2007,Binge eating disorder,0.14383497255557945
Portugal,2008,Anorexia,0.1666740972056643
Portugal,2008,Bulimia,0.17346000050339463
Portugal,2008,Binge eating disorder,0.1549722835909411
Portugal,2009,Anorexia,0.16463123246094707
Portugal,2009,Bulimia,0.19437172783625314
Portugal,2009,Binge eating disorder,0.14006682010279972
Portugal,2010,Anorexia,0.17295072798214356
Portugal,2010,Bulimia,0.1698384455933602
Portugal,2010,Binge eating disorder,0.15866011162449623
Romania,2000,Anorexia,0.056373501371804566
Romania,2000,Bulimia,0.052791612237008345
Romania,2000,Binge eating disorder,0.04798439639118708
Romania,2001,Anorexia,0.052457964816983886
Romania,2001,Bulimia,0.05827148174492769
Romania,2001,Binge eating disorder,0.04719801043808842
Romania,2002,Anorexia,0.055536312882429155
Romania,2002,Bulimia,0.05530853284446057
Romania,2002,Binge eating disorder,0.04861726427311025
Romania,2003,Anorexia,0.055314312028869356
Romania,2003,Bulimia,0.06020657404670507
Romania,2003,Binge eating disorder,0.04607878202442558
Romania,2004,Anorexia,0.05888799533149404
Romania,2004,Bulimia,0.05469539028682096
Romania,2004,Binge eating disorder,0.050599233981685
Romania,2005,Anorexia,0.05565855650218643
Romania,2005,Bulimia,0.061307885836454135
Romania,2005,Binge eating disorder,0.04945614986135945
Romania,2006,Anorexia,0.061560118432326456
Romania,2006,Bulimia,0.054126329802187734
Romania,2006,Binge eating disorder,0.053315071265485806
Romania,2007,Anorexia,0.05717912979577269
Romania,2007,Bulimia,0.060400055174736435
Romania,2007,Binge eating disorder,0.05498966332949089
Romania,2008,Anorexia,0.06323206267355781
Romania,2008,Bulimia,0.06384065645186981
Romania,2008,Binge eating disorder,0.04971856037457238
Romania,2009,Anorexia,0.06677446779952832
Romania,2009,Bulimia,0.060797332246882115
Romania,2009,Binge eating disorder,0.05304544515358956
Romania,2010,Anorexia,0.06594886025992312
Romania,2010,Bulimia,0.0630722909215046
Romania,2010,Binge eating disorder,0.05467209861857229
Russia,2000,Anorexia,0.06525308792045845
Russia,2000,Bulimia,0.06951029427032328
Russia,2000,Binge eating disorder,0.05375410470921827
Russia,2001,Anorexia,0.06955795225926875
Russia,2001,Bulimia,0.0669298350367289
Russia,2001,Binge eating disorder,0.05269761770400234
Russia,2002,Anorexia,0.07050996487704453
Russia,2002,Bulimia,0.06284988750973612
Russia,2002,Binge eating disorder,0.05732855081321934
Russia,2003,Anorexia,0.06457249200559866
Russia,2003,Bulimia,0.0682422984095127
Russia,2003,Binge eating disorder,0.05980394978488868
Russia,2004,Anorexia,0.06738949627697921
Russia,2004,Bulimia,0.06927412949537583
Russia,2004,Binge eating disorder,0.05827575362764496
Russia,2005,Anorexia,0.06798091950235627
Russia,2005,Bulimia,0.06893497923244149
Russia,2005,Binge eating disorder,0.06035079156520223
Russia,2006,Anorexia,0.07073610010639829
Russia,2006,Bulimia,0.06816715694463436
Russia,2006,Binge eating disorder,0.061408777448967354
Russia,2007,Anorexia,0.07265477030364488
Russia,2007,Bulimia,0.07302459885443884
Russia,2007,Binge eating disorder,0.05867075574191627
Russia,2008,Anorexia,0.069208627149446
Russia,2008,Bulimia,0.07696811516007039
Russia,2008,Binge eating disorder,0.0627220515904836
Russia,2009,Anorexia,0.07581435501455258
Russia,2009,Bulimia,0.0746557474274313
Russia,2009,Binge eating disorder,0.06267952785801612
Russia,2010,Anorexia,0.07833915085043562
Russia,2010,Bulimia,0.07175538478354752
Russia,2010,Binge eating disorder,0.06641133086601685
Serbia,2000,Anorexia,0.05224338291094832
Serbia,2000,Bulimia,0.05445192990722693
Serbia,2000,Binge eating disorder,0.046084768081824774
Serbia,2001,Anorexia,0.05542854949916152
Serbia,2001,Bulimia,0.05083245933321152
Serbia,2001,Binge eating disorder,0.04731666106762696
Serbia,2002,Anorexia,0.054057615815333124
Serbia,2002,Bulimia,0.054486820237155446
Serbia,2002,Binge eating disorder,0.04685273464751144
Serbia,2003,Anorexia,0.05389234301226339
Serbia,2003,Bulimia,0.0584011212982993
Serbia,2003,Binge eating disorder,0.045421183989437314
Serbia,2004,Anorexia,0.05616753505803296
Serbia,2004,Bulimia,0.05733424356531255
Serbia,2004,Binge eating disorder,0.04712889787665451
Serbia,2005,Anorexia,0.05420019371859043
Serbia,2005,Bulimia,0.05688197726255572
Serbia,2005,Binge eating disorder,0.05233008951885383
Serbia,2006,Anorexia,0.060836871246219636
Serbia,2006,Bulimia,0.05901837180771562
Serbia,2006,Binge eating disorder,0.04594162054606477
Serbia,2007,Anorexia,0.0616964742193532
Serbia,2007,Bulimia,0.056258888648570475
Serbia,2007,Binge eating disorder,0.05083960503207634
Serbia,2008,Anorexia,0.06071292308899482
Serbia,2008,Bulimia,0.06168652123671195
Serbia,2008,Binge eating disorder,0.04918925607429321
Serbia,2009,Anorexia,0.05601405024809171
Serbia,2009,Bulimia,0.06459228359832712
Serbia,2009,Binge eating disorder,0.05402954855358118
Serbia,2010,Anorexia,0.06460342471161351
Serbia,2010,Bulimia,0.05935749844011878
Serbia,2010,Binge eating disorder,0.05308999284826771
Slovakia,2000,Anorexia,0.07074743825905598
Slovakia,2000,Bulimia,0.06343826313276527
Slovakia,2000,Binge eating disorder,0.05555566990817874
Slovakia,2001,Anorexia,0.06579218888541608
Slovakia,2001,Bulimia,0.06600470649327286
Slovakia,2001,Binge eating disorder,0.05972928932131107
Slovakia,2002,Anorexia,0.06583698011899142
Slovakia,2002,Bulimia,0.06909671659731945
Slovakia,2002,Binge eating disorder,0.058477977783689114
Slovakia,2003,Anorexia,0.06536821919458875
Slovakia,2003,Bulimia,0.07139354152933056
Slovakia,2003,Binge eating disorder,0.058799128576080696
Slovakia,2004,Anorexia,0.06870595086158467
Slovakia,2004,Bulimia,0.06672176676048842
Slovakia,2004,Binge eating disorder,0.06251535657792698
Slovakia,2005,Anorexia,0.06229875153189533
Slovakia,2005,Bulimia,0.07871593689876215
Slovakia,2005,Binge eating disorder,0.05922567356934252
Slovakia,2006,Anorexia,0.07549718938615939
Slovakia,2006,Bulimia,0.06914474341929217
Slovakia,2006,Binge eating disorder,0.058885317594548466
Slovakia,2007,Anorexia,0.07354174382508488
Slovakia,2007,Bulimia,0.06976094657673275
Slovakia,2007,Binge eating disorder,0.0640264909981824
Slovakia,2008,Anorexia,0.06891472304332603
Slovakia,2008,Bulimia,0.07451682457032438
Slovakia,2008,Binge eating disorder,0.06808338628634958
Slovakia,2009,Anorexia,0.07275149014349304
Slovakia,2009,Bulimia,0.07604273794297939
Slovakia,2009,Binge eating disorder,0.06678827471352758
Slovakia,2010,Anorexia,0.07680895622022746
Slovakia,2010,Bulimia,0.07839303483127054
Slovakia,2010,Binge eating disorder,0.063895026648502
Slovenia,2000,Anorexia,0.07252919930946732
Slovenia,2000,Bulimia,0.07876252033659134
Slovenia,2000,Binge eating disorder,0.06057712135394132
Slovenia,2001,Anorexia,0.06979510173398216
Slovenia,2001,Bulimia,0.08036065237809535
Slovenia,2001,Binge eating disorder,0.0636948159879225
Slovenia,2002,Anorexia,0.07729831537097569
Slovenia,2002,Bulimia,0.07566466812572802
Slovenia,2002,Binge eating disorder,0.06342188140329631
Slovenia,2003,Anorexia,0.07447026768986874
Slovenia,2003,Bulimia,0.07441004516105815
Slovenia,2003,Binge eating disorder,0.0695975475490731
Slovenia,2004,Anorexia,0.08082818712797132
Slovenia,2004,Bulimia,0.07328951419883209
Slovenia,2004,Binge eating disorder,0.06676377617319658
Slovenia,2005,Anorexia,0.08084096287204491
Slovenia,2005,Bulimia,0.07943378670594528
Slovenia,2005,Binge eating disorder,0.06274600572200986
Slovenia,2006,Anorexia,0.0875159944873403
Slovenia,2006,Bulimia,0.07467009183154197
Slovenia,2006,Binge eating disorder,0.06364406638111775
Slovenia,2007,Anorexia,0.07818089546038397
Slovenia,2007,Bulimia,0.08540808106979599
Slovenia,2007,Binge eating disorder,0.06476336076982007
Slovenia,2008,Anorexia,0.0787302721925599
Slovenia,2008,Bulimia,0.08016131475642915
Slovenia,2008,Binge eating disorder,0.07196359655101096
Slovenia,2009,Anorexia,0.08537319786475388
Slovenia,2009,Bulimia,0.08380698236513254
Slovenia,2009,Binge eating disorder,0.06410820437011358
Slovenia,2010,Anorexia,0.08116204131045826
Slovenia,2010,Bulimia,0.07890686871697872
Slovenia,2010,Binge eating disorder,0.07433843997256304
Spain,2000,Anorexia,0.21896722454856068
Spain,2000,Bulimia,0.22910787095445723
Spain,2000,Binge eating disorder,0.19301894059698205
Spain,2001,Anorexia,0.2245350557129535
Spain,2001,Bulimia,0.23042243298671466
Spain,2001,Binge eating disorder,0.19139014860033174
Spain,2002,Anorexia,0.20990573297664677
Spain,2002,Bulimia,0.25526706188008647
Spain,2002,Binge eating disorder,0.18651918094326686
Spain,2003,Anorexia,0.24219392035342102
Spain,2003,Bulimia,0.2255605504430877
Spain,2003,Binge eating disorder,0.19000491610349124
Spain,2004,Anorexia,0.23378837779219638
Spain,2004,Bulimia,0.2399806785121734
Spain,2004,Binge eating disorder,0.19052896509563022
Spain,2005,Anorexia,0.2330922066648754
Spain,2005,Bulimia,0.23445108894763383
Spain,2005,Binge eating disorder,0.2029774334874908
Spain,2006,Anorexia,0.23530364963505998
Spain,2006,Bulimia,0.21586830375139038
Spain,2006,Binge eating disorder,0.2282182412135498
Spain,2007,Anorexia,0.23860607799495545
Spain,2007,Bulimia,0.2573440273310672
Spain,2007,Binge eating disorder,0.19492973537397731
Spain,2008,Anorexia,0.25635828867563376
Spain,2008,Bulimia,0.22704980239571554
Spain,2008,Binge eating disorder,0.21927943272865066
Spain,2009,Anorexia,0.24900991212947562
Spain,2009,Bulimia,0.24777169931464563
Spain,2009,Binge eating disorder,0.21610012125587877
Spain,2010,Anorexia,0.26226911256368285
Spain,2010,Bulimia,0.2537974238612713
Spain,2010,Binge eating disorder,0.2034754587750458
Sweden,2000,Anorexia,0.16347070450697876
Sweden,2000,Bulimia,0.19192146768514368
Sweden,2000,Binge eating disorder,0.15427955640787758
Sweden,2001,Anorexia,0.1831439979919457
Sweden,2001,Bulimia,0.18132705487072875
Sweden,2001,Binge eating disorder,0.14875309333732556
Sweden,2002,Anorexia,0.1751522901918033
Sweden,2002,Bulimia,0.18788037203802505
Sweden,2002,Binge eating disorder,0.1532827945701717
Sweden,2003,Anorexia,0.18933819949740263
Sweden,2003,Bulimia,0.1781806281228178
Sweden,2003,Binge eating disorder,0.15244748367977953
Sweden,2004,Anorexia,0.1901868555439132
Sweden,2004,Bulimia,0.18453232415522736
Sweden,2004,Binge eating disorder,0.14829723090085942
Sweden,2005,Anorexia,0.17594924084008284
Sweden,2005,Bulimia,0.18820108585530426
Sweden,2005,Binge eating disorder,0.1617002855046129
Sweden,2006,Anorexia,0.1848084804396988
Sweden,2006,Bulimia,0.18579302799335115
Sweden,2006,Binge eating disorder,0.15854093566695004
Sweden,2007,Anorexia,0.17164126436242344
Sweden,2007,Bulimia,0.19205021493914312
Sweden,2007,Binge eating disorder,0.16876273739843348
Sweden,2008,Anorexia,0.1842396626687356
Sweden,2008,Bulimia,0.1825761091623969
Sweden,2008,Binge eating disorder,0.16918489516886753
Sweden,2009,Anorexia,0.1783391710804872
Sweden,2009,Bulimia,0.1914131710999518
Sweden,2009,Binge eating disorder,0.17016014471956112
Sweden,2010,Anorexia,0.18800895168084703
